route_id,trip_id,direction_id,start_time,end_time,duration,start_stop,end_stop,num_stops,distance
10,4696794,1,05:55:00,06:50:00,0.9166666666666666,1831,3639,82,20.81683416
10,4735214,1,06:11:00,07:06:00,0.9166666666666666,1831,3639,82,20.81683416
10,4715505,1,06:11:00,07:06:00,0.9166666666666666,1831,3639,82,20.81683416
10,4696795,1,06:11:00,07:06:00,0.9166666666666666,1831,3639,82,20.81683416
10,4735215,1,06:29:00,07:24:00,0.9166666666666666,1831,3639,82,20.81683416
10,4715506,1,06:29:00,07:24:00,0.9166666666666666,1831,3639,82,20.81683416
10,4696796,1,06:29:00,07:24:00,0.9166666666666666,1831,3639,82,20.81683416
10,4735216,1,06:46:00,07:46:00,1.0,1831,3639,82,20.81683416
10,4715507,1,06:46:00,07:46:00,1.0,1831,3639,82,20.81683416
10,4696797,1,06:46:00,07:46:00,1.0,1831,3639,82,20.81683416
10,4735217,1,06:58:00,07:58:00,1.0,1831,3639,82,20.81683416
10,4715508,1,06:58:00,07:58:00,1.0,1831,3639,82,20.81683416
10,4696798,1,06:58:00,07:58:00,1.0,1831,3639,82,20.81683416
10,4715539,1,07:03:00,08:04:00,1.0166666666666666,1831,3639,82,20.81683416
10,4735218,1,07:11:00,08:14:00,1.05,1831,3639,82,20.81683416
10,4715509,1,07:11:00,08:14:00,1.05,1831,3639,82,20.81683416
10,4696799,1,07:11:00,08:14:00,1.05,1831,3639,82,20.81683416
10,4715540,1,07:21:00,08:24:00,1.05,1831,3639,82,20.81683416
10,4735219,1,07:30:00,08:33:00,1.05,1831,3639,82,20.81683416
10,4715510,1,07:30:00,08:33:00,1.05,1831,3639,82,20.81683416
10,4696800,1,07:30:00,08:33:00,1.05,1831,3639,82,20.81683416
10,4735220,1,07:46:00,08:49:00,1.05,1831,3639,82,20.81683416
10,4715511,1,07:46:00,08:49:00,1.05,1831,3639,82,20.81683416
10,4696801,1,07:46:00,08:49:00,1.05,1831,3639,82,20.81683416
10,4735221,1,08:00:00,09:00:00,1.0,1831,3639,82,20.81683416
10,4715512,1,08:00:00,09:00:00,1.0,1831,3639,82,20.81683416
10,4696802,1,08:00:00,09:00:00,1.0,1831,3639,82,20.81683416
10,4735222,1,08:30:00,09:28:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715513,1,08:30:00,09:28:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696803,1,08:30:00,09:28:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735223,1,09:00:00,09:57:00,0.95,1831,3639,82,20.81683416
10,4715514,1,09:00:00,09:57:00,0.95,1831,3639,82,20.81683416
10,4696804,1,09:00:00,09:57:00,0.95,1831,3639,82,20.81683416
10,4735224,1,09:30:00,10:24:00,0.9,1831,3639,82,20.81683416
10,4715515,1,09:30:00,10:24:00,0.9,1831,3639,82,20.81683416
10,4696805,1,09:30:00,10:24:00,0.9,1831,3639,82,20.81683416
10,4735225,1,10:00:00,10:54:00,0.9,1831,3639,82,20.81683416
10,4715516,1,10:00:00,10:54:00,0.9,1831,3639,82,20.81683416
10,4696806,1,10:00:00,10:54:00,0.9,1831,3639,82,20.81683416
10,4735226,1,10:30:00,11:24:00,0.9,1831,3639,82,20.81683416
10,4715517,1,10:30:00,11:24:00,0.9,1831,3639,82,20.81683416
10,4696807,1,10:30:00,11:24:00,0.9,1831,3639,82,20.81683416
10,4735227,1,11:00:00,11:54:00,0.9,1831,3639,82,20.81683416
10,4715518,1,11:00:00,11:54:00,0.9,1831,3639,82,20.81683416
10,4696808,1,11:00:00,11:54:00,0.9,1831,3639,82,20.81683416
10,4735228,1,11:30:00,12:24:00,0.9,1831,3639,82,20.81683416
10,4715519,1,11:30:00,12:24:00,0.9,1831,3639,82,20.81683416
10,4696809,1,11:30:00,12:24:00,0.9,1831,3639,82,20.81683416
10,4735229,1,12:00:00,12:54:00,0.9,1831,3639,82,20.81683416
10,4715520,1,12:00:00,12:54:00,0.9,1831,3639,82,20.81683416
10,4696810,1,12:00:00,12:54:00,0.9,1831,3639,82,20.81683416
10,4735230,1,12:30:00,13:24:00,0.9,1831,3639,82,20.81683416
10,4715521,1,12:30:00,13:24:00,0.9,1831,3639,82,20.81683416
10,4696811,1,12:30:00,13:24:00,0.9,1831,3639,82,20.81683416
10,4735231,1,13:00:00,13:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4715522,1,13:00:00,13:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4696812,1,13:00:00,13:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4735232,1,13:20:00,14:13:00,0.8833333333333333,1831,3639,82,20.81683416
10,4715523,1,13:20:00,14:13:00,0.8833333333333333,1831,3639,82,20.81683416
10,4696813,1,13:20:00,14:13:00,0.8833333333333333,1831,3639,82,20.81683416
10,4735233,1,13:40:00,14:33:00,0.8833333333333333,1831,3639,82,20.81683416
10,4715524,1,13:40:00,14:33:00,0.8833333333333333,1831,3639,82,20.81683416
10,4696814,1,13:40:00,14:33:00,0.8833333333333333,1831,3639,82,20.81683416
10,4735234,1,14:00:00,14:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4715525,1,14:00:00,14:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4696815,1,14:00:00,14:53:00,0.8833333333333333,1831,3639,82,20.81683416
10,4735235,1,14:20:00,15:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715526,1,14:20:00,15:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696816,1,14:20:00,15:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735236,1,14:40:00,15:38:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715527,1,14:40:00,15:38:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696817,1,14:40:00,15:38:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735237,1,15:00:00,15:58:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715528,1,15:00:00,15:58:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696818,1,15:00:00,15:58:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735238,1,15:20:00,16:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715529,1,15:20:00,16:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696819,1,15:20:00,16:18:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735239,1,15:42:00,16:41:00,0.9833333333333333,1831,3639,82,20.81683416
10,4715530,1,15:42:00,16:41:00,0.9833333333333333,1831,3639,82,20.81683416
10,4696820,1,15:42:00,16:41:00,0.9833333333333333,1831,3639,82,20.81683416
10,4735240,1,16:06:00,17:04:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715531,1,16:06:00,17:04:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696821,1,16:06:00,17:04:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735241,1,16:31:00,17:30:00,0.9833333333333333,1831,3639,82,20.81683416
10,4715532,1,16:31:00,17:30:00,0.9833333333333333,1831,3639,82,20.81683416
10,4696822,1,16:31:00,17:30:00,0.9833333333333333,1831,3639,82,20.81683416
10,4735242,1,16:52:00,17:50:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715533,1,16:52:00,17:50:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696823,1,16:52:00,17:50:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735243,1,17:11:00,18:09:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715534,1,17:11:00,18:09:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696824,1,17:11:00,18:09:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735244,1,17:31:00,18:29:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715535,1,17:31:00,18:29:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696825,1,17:31:00,18:29:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735245,1,17:56:00,18:54:00,0.9666666666666667,1831,3639,82,20.81683416
10,4715536,1,17:56:00,18:54:00,0.9666666666666667,1831,3639,82,20.81683416
10,4696826,1,17:56:00,18:54:00,0.9666666666666667,1831,3639,82,20.81683416
10,4735246,1,18:23:00,19:15:00,0.8666666666666667,1831,3639,82,20.81683416
10,4715537,1,18:23:00,19:15:00,0.8666666666666667,1831,3639,82,20.81683416
10,4696827,1,18:23:00,19:15:00,0.8666666666666667,1831,3639,82,20.81683416
10,4735247,1,19:10:00,20:02:00,0.8666666666666667,1831,3639,82,20.81683416
10,4715538,1,19:10:00,20:02:00,0.8666666666666667,1831,3639,82,20.81683416
10,4696828,1,19:10:00,20:02:00,0.8666666666666667,1831,3639,82,20.81683416
100,4744925,0,03:38:00,04:18:30,0.675,9828,11508,18,18.072567359999997
100,4744929,0,03:43:30,04:24:00,0.675,9828,11508,18,18.072567359999997
100,4744932,0,03:54:00,04:34:30,0.675,9828,8341,19,18.33826152
100,4706063,0,03:55:30,04:01:30,0.1,13450,8359,4,1.9518782399999999
100,4744648,0,03:55:30,04:01:30,0.1,13450,8359,4,1.9518782399999999
100,4744926,0,03:55:30,04:01:30,0.1,13450,8359,4,1.9518782399999999
100,4725855,0,03:55:30,04:01:30,0.1,13450,8359,4,1.9518782399999999
100,4706068,0,04:06:00,05:45:30,1.6583333333333334,9848,8359,46,52.37171136
100,4744938,0,04:06:00,05:07:30,1.025,9848,8341,29,30.968137199999997
100,4744653,0,04:06:00,05:45:30,1.6583333333333334,9848,8359,46,52.37171136
100,4725858,0,04:06:00,05:45:30,1.6583333333333334,9848,8359,46,52.37171136
100,4744933,0,04:07:00,04:47:30,0.675,9828,11508,18,18.072567359999997
100,4706159,0,04:15:00,04:21:00,0.1,13450,8359,4,1.9518782399999999
100,4744744,0,04:15:00,04:21:00,0.1,13450,8359,4,1.9518782399999999
100,4725953,0,04:15:00,04:21:00,0.1,13450,8359,4,1.9518782399999999
100,4706064,0,04:16:00,04:21:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4744649,0,04:16:00,04:21:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4744927,0,04:16:00,04:21:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4725856,0,04:16:00,04:21:00,0.08333333333333333,13450,8359,4,1.9518782399999999
100,4744935,0,04:17:00,04:57:30,0.675,9828,8341,19,18.33826152
100,4744928,0,04:20:00,05:00:30,0.675,9828,11508,18,18.072567359999997
100,4744937,0,04:23:00,05:03:30,0.675,9828,11508,18,18.072567359999997
